Unnamed: 0,Player,Span,Mat,Inns,Balls,Runs,Wkts,BBI,Ave,Econ,SR,4,5,Unnamed: 13
48,Abul Hasan (BDESH),2012-2018,7,7.0,216.0,244.0,0.0,-,0.0,6.77,0.0,0.0,0.0,0.0
49,Adeel Raja (NL),2002-2011,21,21.0,846.0,690.0,17.0,4/42,40.58,4.89,49.7,1.0,0.0,0.0
29,Adnan Akmal (PAK),2011-2012,5,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
30,Adnan Mufti (UAE),2017-2018,18,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
31,Afsar Zazai (AFG),2014-2017,17,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
7,Aftab Ahmed (BDESH),2004-2010,85,30.0,739.0,656.0,12.0,5/31,54.66,5.32,61.5,0.0,1.0,0.0
25,Aftab Alam (AFG),2010-2019,27,27.0,1257.0,1033.0,41.0,4/25,25.19,4.93,30.6,1.0,0.0,0.0
15,Afzaal Haider (HKG),2004-2008,4,4.0,180.0,227.0,4.0,1/31,56.75,7.56,45.0,0.0,0.0,0.0
21,Ahmed Kamal (BDESH),1999-1999,1,1.0,30.0,39.0,1.0,1/39,39.0,7.8,30.0,0.0,0.0,0.0
46,Ahmed Raza (UAE),2014-2019,28,28.0,1505.0,1011.0,28.0,4/37,36.1,4.03,53.7,1.0,0.0,0.0
0,Ahmed Shah (AFG),2009-2009,1,1.0,6.0,12.0,0.0,-,0.0,12.0,0.0,0.0,0.0,0.0
46,Ahmed Shehzad (PAK),2009-2017,81,9.0,115.0,140.0,2.0,1/22,70.0,7.3,57.5,0.0,0.0,0.0
8,Ahsan Malik (NL),2011-2014,12,11.0,471.0,408.0,12.0,3/38,34.0,5.19,39.2,0.0,0.0,0.0
32,Aijaz Ali (USA),2004-2004,2,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
46,Aizaz Cheema (PAK),2011-2012,14,14.0,658.0,593.0,23.0,4/43,25.78,5.4,28.6,2.0,0.0,0.0
11,Aizaz Khan (HKG),2014-2018,19,19.0,728.0,680.0,16.0,2/26,42.5,5.6,45.5,0.0,0.0,0.0
33,Akhtar Sarfraz (PAK),1997-1998,4,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
1,Akram Khan (BDESH),1988-2003,44,6.0,117.0,138.0,0.0,-,0.0,7.07,0.0,0.0,0.0,0.0
0,Akram Raza (PAK),1989-1995,49,48.0,2601.0,1611.0,38.0,3/18,42.39,3.71,68.4,0.0,0.0,0.0
34,Akshay Homraj (USA),2019-2019,4,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
38,Al Sahariar (BDESH),1999-2003,29,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
24,Al-Amin Hossain (BDESH),2014-2015,14,14.0,603.0,523.0,21.0,4/51,24.9,5.2,28.7,2.0,0.0,0.0
35,Alawi Shukri (UAE),2008-2008,1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
47,Ali Asad (UAE),2004-2004,2,2.0,120.0,73.0,2.0,2/35,36.5,3.65,60.0,0.0,0.0,0.0
24,Ali Khan (USA),2019-2019,1,1.0,30.0,23.0,1.0,1/23,23.0,4.6,30.0,0.0,0.0,0.0
28,Alok Kapali (BDESH),2002-2011,69,49.0,1452.0,1255.0,24.0,3/49,52.29,5.18,60.5,0.0,0.0,0.0
2,Aman Ali (UAE),2008-2008,1,1.0,12.0,22.0,0.0,-,0.0,11.0,0.0,0.0,0.0,0.0
1,Aminul Islam (BDESH),1988-2002,39,19.0,412.0,411.0,7.0,3/57,58.71,5.98,58.8,0.0,0.0,0.0
25,Aminul Islam jnr (BDESH),1999-1999,1,1.0,30.0,33.0,1.0,1/33,33.0,6.6,30.0,0.0,0.0,0.0
35,Amir Hamza (AFG),2012-2017,31,31.0,1552.0,1016.0,40.0,4/17,25.4,3.92,38.8,1.0,0.0,0.0
0,Amir Hayat (UAE),2018-2019,9,9.0,449.0,382.0,11.0,3/19,34.72,5.1,40.8,0.0,0.0,0.0
43,Amjad Ali (UAE),2008-2015,17,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
12,Amjad Javed (UAE),2008-2017,15,15.0,618.0,608.0,9.0,3/60,67.55,5.9,68.6,0.0,0.0,0.0
45,Anamul Haque (BDESH),2012-2019,38,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
47,Anil Dalpat (PAK),1984-1986,15,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
5,Anisur Rahman (BDESH),1995-1998,2,2.0,48.0,68.0,0.0,-,0.0,8.5,0.0,0.0,0.0,0.0
48,Ankur Vasishta (HKG),2014-2014,4,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
7,Anshuman Rath (HKG),2014-2018,18,7.0,337.0,167.0,14.0,3/22,11.92,2.97,24.0,0.0,0.0,0.0
27,Anwar Ali (PAK),2013-2016,22,22.0,927.0,944.0,18.0,3/66,52.44,6.11,51.5,0.0,0.0,0.0
0,Anwar Hossain (BDESH),2002-2002,1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
6,Anwar Hossain Monir (BDESH),2002-2002,1,1.0,48.0,45.0,0.0,-,0.0,5.62,0.0,0.0,0.0,0.0
45,Aqib Ilyas (OMAN),2019-2019,5,5.0,138.0,80.0,6.0,2/32,13.33,3.47,23.0,0.0,0.0,0.0
29,Arafat Sunny (BDESH),2014-2015,16,16.0,830.0,600.0,24.0,4/27,25.0,4.33,34.5,2.0,0.0,0.0
7,Ariful Haque (BDESH),2018-2018,1,1.0,18.0,17.0,0.0,-,0.0,5.66,0.0,0.0,0.0,0.0
26,Arshad Ali (UAE),2004-2008,4,3.0,102.0,105.0,1.0,1/5,105.0,6.17,102.0,0.0,0.0,0.0
19,Arshad Ayub (INDIA),1987-1990,32,32.0,1769.0,1216.0,31.0,5/21,39.22,4.12,57.0,0.0,1.0,0.0
40,Arshad Khan (PAK),1993-2006,58,56.0,2823.0,1948.0,56.0,4/33,34.78,4.14,50.4,1.0,0.0,0.0
27,Arshad Laeeq (UAE),1994-1996,6,6.0,198.0,198.0,1.0,1/25,198.0,6.0,198.0,0.0,0.0,0.0
3,Arshad Pervez (PAK),1978-1978,2,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
0,Asad Ali (PAK),2013-2013,4,4.0,180.0,115.0,2.0,1/22,57.5,3.83,90.0,0.0,0.0,0.0
8,Asad Shafiq (PAK),2010-2017,60,2.0,12.0,18.0,0.0,-,0.0,9.0,0.0,0.0,0.0,0.0
47,Asghar Afghan (AFG),2009-2019,111,7.0,139.0,91.0,3.0,1/1,30.33,3.92,46.3,0.0,0.0,0.0
5,Asghar Ali (UAE),2004-2004,2,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
9,Ashfaq Ahmed (PAK),1994-1994,3,3.0,102.0,84.0,0.0,-,0.0,4.94,0.0,0.0,0.0,0.0
18,Ashfaq Ahmed (UAE),2018-2019,16,7.0,223.0,185.0,4.0,2/55,46.25,4.97,55.7,0.0,0.0,0.0
6,Ashraf Ali (PAK),1980-1985,16,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
10,Asif Ali (PAK),2018-2019,18,1.0,5.0,9.0,0.0,-,0.0,10.8,0.0,0.0,0.0,0.0
11,Asif Iqbal (1) (UAE),2015-2015,1,1.0,24.0,32.0,0.0,-,0.0,8.0,0.0,0.0,0.0,0.0
12,Asif Iqbal (PAK),1973-1979,10,10.0,592.0,378.0,16.0,4/56,23.62,3.83,37.0,1.0,0.0,0.0
7,Asif Mahmood (PAK),1998-1998,2,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
47,Asif Masood (PAK),1973-1976,7,7.0,402.0,234.0,5.0,2/9,46.8,3.49,80.4,0.0,0.0,0.0
2,Asif Mujtaba (PAK),1986-1996,66,28.0,756.0,658.0,7.0,2/38,94.0,5.22,108.0,0.0,0.0,0.0
19,Asim Butt (SCOT),1999-1999,5,5.0,222.0,148.0,4.0,2/24,37.0,4.0,55.5,0.0,0.0,0.0
29,Asim Saeed (UAE),2004-2004,2,2.0,54.0,40.0,1.0,1/25,40.0,4.44,54.0,0.0,0.0,0.0
2,Ata-ur-Rehman (PAK),1992-1996,30,30.0,1492.0,1186.0,27.0,3/27,43.92,4.76,55.2,0.0,0.0,0.0
46,Athar Ali Khan (BDESH),1988-1998,19,15.0,420.0,365.0,6.0,2/33,60.83,5.21,70.0,0.0,0.0,0.0
10,Atiq-uz-Zaman (PAK),2000-2000,3,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
12,Azam Khan (PAK),1996-1998,6,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
36,Azeem Hafeez (PAK),1983-1985,15,14.0,719.0,586.0,15.0,4/22,39.06,4.89,47.9,1.0,0.0,0.0
20,Azhar Ali (PAK),2011-2018,53,14.0,258.0,260.0,4.0,2/26,65.0,6.04,64.5,0.0,0.0,0.0
21,Azhar Hossain (BDESH),1988-1990,7,7.0,263.0,209.0,4.0,1/20,52.25,4.76,65.7,0.0,0.0,0.0
4,Azhar Mahmood (PAK),1996-2007,143,139.0,6242.0,4813.0,123.0,6/18,39.13,4.62,50.7,2.0,3.0,0.0
48,Azhar Saeed (UAE),1994-1996,7,7.0,271.0,213.0,6.0,3/45,35.5,4.71,45.1,0.0,0.0,0.0
13,Azmat Rana (PAK),1978-1978,2,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
28,B Arun (INDIA),1986-1987,4,4.0,102.0,103.0,1.0,1/43,103.0,6.05,102.0,0.0,0.0,0.0
38,B Bhandari (NEPAL),2019-2019,3,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
21,B Geeves (AUS),2008-2009,2,2.0,90.0,78.0,3.0,2/11,26.0,5.2,30.0,0.0,0.0,0.0
45,B Kumar (INDIA),2012-2019,114,113.0,5451.0,4568.0,132.0,5/42,34.6,5.02,41.2,4.0,1.0,0.0
48,B Laughlin (AUS),2009-2009,5,5.0,224.0,219.0,4.0,1/28,54.75,5.86,56.0,0.0,0.0,0.0
7,B Lee (AUS),2000-2012,221,217.0,11185.0,8877.0,380.0,5/22,23.36,4.76,29.4,14.0,9.0,0.0
24,B Mavuta (ZIM),2018-2019,7,7.0,276.0,266.0,7.0,2/30,38.0,5.78,39.4,0.0,0.0,0.0
38,B Muzarabani (ZIM),2018-2018,18,18.0,786.0,733.0,18.0,4/47,40.72,5.59,43.6,1.0,0.0,0.0
37,B Reddy (INDIA),1978-1981,3,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
15,B Regmi (NEPAL),2018-2019,4,4.0,174.0,117.0,4.0,2/49,29.25,4.03,43.5,0.0,0.0,0.0
37,B Stanlake (AUS),2017-2019,7,7.0,354.0,324.0,7.0,3/35,46.28,5.49,50.5,0.0,0.0,0.0
44,B Warnapura (SL),1975-1982,12,9.0,414.0,316.0,8.0,3/42,39.5,4.57,51.7,0.0,0.0,0.0
47,B Wood (ENG),1972-1982,13,10.0,420.0,224.0,9.0,2/14,24.88,3.2,46.6,0.0,0.0,0.0
42,B Yardley (AUS),1978-1983,7,5.0,198.0,130.0,7.0,3/28,18.57,3.93,28.2,0.0,0.0,0.0
36,B Yograj Singh (INDIA),1980-1981,6,5.0,244.0,186.0,4.0,2/44,46.5,4.57,61.0,0.0,0.0,0.0
29,B Zuiderent (NL),1996-2011,57,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
1,BA Edgar (NZ),1978-1986,64,1.0,12.0,5.0,0.0,-,0.0,2.5,0.0,0.0,0.0,0.0
42,BA King (WI),2019-2019,1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
41,BA Murphy (ZIM),2000-2003,31,29.0,1422.0,1130.0,29.0,3/43,38.96,4.76,49.0,0.0,0.0,0.0
35,BA Parchment (WI),2007-2008,7,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
12,BA Reid (AUS),1986-1992,61,61.0,3250.0,2203.0,63.0,5/53,34.96,4.06,51.5,0.0,1.0,0.0
30,BA Stokes (ENG),2011-2019,95,80.0,2912.0,2920.0,70.0,5/61,41.71,6.01,41.6,1.0,1.0,0.0
36,BA Westdijk (NL),2011-2011,4,4.0,156.0,195.0,1.0,1/56,195.0,7.5,156.0,0.0,0.0,0.0
30,BA Williams (AUS),2002-2004,25,24.0,1203.0,814.0,35.0,5/22,23.25,4.05,34.3,1.0,2.0,0.0
20,BA Young (NZ),1990-1999,74,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
21,BAW Mendis (SL),2008-2015,87,84.0,4154.0,3324.0,152.0,6/13,21.86,4.8,27.3,7.0,3.0,0.0
25,BB Chari (ZIM),2015-2019,11,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
24,BB McCullum (NZ),2002-2016,260,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
0,BB Seebaran (CAN),2003-2003,4,3.0,108.0,130.0,1.0,1/61,130.0,7.22,108.0,0.0,0.0,0.0
36,BB Sran (INDIA),2016-2016,6,6.0,302.0,269.0,7.0,3/56,38.42,5.34,43.1,0.0,0.0,0.0
31,BC Broad (ENG),1987-1988,34,1.0,6.0,6.0,0.0,-,0.0,6.0,0.0,0.0,0.0,0.0
8,BC Hollioake (ENG),1997-2002,20,17.0,642.0,532.0,8.0,2/37,66.5,4.97,80.2,0.0,0.0,0.0
47,BC Lara (ICC/WI),1990-2007,299,5.0,49.0,61.0,4.0,2/5,15.25,7.46,12.2,0.0,0.0,0.0
6,BC Rose (ENG),1977-1977,2,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
40,BC Strang (ZIM),1995-2001,49,48.0,2494.0,1718.0,46.0,6/20,37.34,4.13,54.2,1.0,1.0,0.0
11,BCJ Cutting (AUS),2013-2014,4,4.0,216.0,158.0,5.0,3/45,31.6,4.38,43.2,0.0,0.0,0.0
20,BD Glover (NL),2019-2019,1,1.0,60.0,37.0,1.0,1/37,37.0,3.7,60.0,0.0,0.0,0.0
33,BD Julien (WI),1973-1977,12,12.0,778.0,463.0,18.0,4/20,25.72,3.57,43.2,2.0,0.0,0.0
9,BE Congdon (NZ),1973-1978,11,10.0,437.0,287.0,7.0,2/17,41.0,3.94,62.4,0.0,0.0,0.0
31,BE Hendricks (SA),2019-2019,4,3.0,126.0,106.0,1.0,1/50,106.0,5.04,126.0,0.0,0.0,0.0
43,BE Young (AUS),1998-1999,6,5.0,234.0,251.0,1.0,1/26,251.0,6.43,234.0,0.0,0.0,0.0
7,BF Hastings (NZ),1973-1975,11,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
3,BFW de Leede (NL),2018-2019,3,2.0,23.0,15.0,1.0,1/3,15.0,3.91,23.0,0.0,0.0,0.0
40,BG Hadlee (NZ),1975-1975,2,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
29,BG Rogers (ZIM),2002-2005,15,9.0,324.0,321.0,6.0,2/55,53.5,5.94,54.0,0.0,0.0,0.0
43,BGK Walker (NZ),2000-2002,11,11.0,438.0,417.0,8.0,2/43,52.12,5.71,54.7,0.0,0.0,0.0
47,BJ Diamanti (NZ),2009-2009,1,1.0,12.0,25.0,0.0,-,0.0,12.5,0.0,0.0,0.0,0.0
39,BJ Haddin (AUS),2001-2015,126,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
33,BJ Hodge (AUS),2005-2007,25,3.0,66.0,51.0,1.0,1/17,51.0,4.63,66.0,0.0,0.0,0.0
14,BJ McCarthy (IRE),2016-2019,27,27.0,1389.0,1360.0,51.0,5/46,26.66,5.87,27.2,2.0,1.0,0.0
15,BJ McKechnie (NZ),1975-1981,14,14.0,818.0,495.0,19.0,3/23,26.05,3.63,43.0,0.0,0.0,0.0
12,BJ Patel (KENYA),2001-2006,31,8.0,165.0,163.0,4.0,2/20,40.75,5.92,41.2,0.0,0.0,0.0
46,BJ Watling (NZ),2010-2018,28,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
42,BKG Mendis (SL),2016-2019,73,2.0,20.0,28.0,0.0,-,0.0,8.4,0.0,0.0,0.0,0.0
39,BKV Prasad (INDIA),1994-2001,161,160.0,8129.0,6332.0,196.0,5/27,32.3,4.67,41.4,3.0,1.0,0.0
20,BL Cairns (NZ),1974-1985,78,75.0,4015.0,2717.0,89.0,5/28,30.52,4.06,45.1,2.0,1.0,0.0
14,BL D'Oliveira (ENG),1971-1972,4,4.0,204.0,140.0,3.0,1/19,46.66,4.11,68.0,0.0,0.0,0.0
40,BL Kotze (NAM),2003-2003,5,5.0,258.0,276.0,3.0,2/51,92.0,6.41,86.0,0.0,0.0,0.0
28,BM Duckett (ENG),2016-2016,3,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
3,BM Laird (AUS),1979-1982,23,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
49,BM Mauricette (CAN),1979-1979,3,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
27,BM McMillan (SA),1991-1998,78,75.0,3623.0,2589.0,70.0,4/32,36.98,4.28,51.7,1.0,0.0,0.0
34,BM Scholtz (NAM),2019-2019,5,5.0,224.0,131.0,8.0,4/27,16.37,3.5,28.0,1.0,0.0,0.0
46,BM Wheeler (NZ),2015-2015,6,6.0,309.0,315.0,8.0,3/63,39.37,6.11,38.6,0.0,0.0,0.0
49,BMAJ Mendis (SL),2010-2019,58,49.0,1404.0,1204.0,28.0,3/15,43.0,5.14,50.1,0.0,0.0,0.0
45,BMW Patterson (SCOT),1999-1999,3,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
37,BN Cooper (NL),2013-2019,8,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
14,BN French (ENG),1985-1988,13,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
49,BN Schultz (SA),1992-1992,1,1.0,54.0,35.0,1.0,1/35,35.0,3.88,54.0,0.0,0.0,0.0
28,BO van Rooi (NAM),2003-2003,3,3.0,120.0,119.0,1.0,1/24,119.0,5.95,120.0,0.0,0.0,0.0
13,BOP Fernando (SL),2019-2019,6,1.0,12.0,16.0,0.0,-,0.0,8.0,0.0,0.0,0.0,0.0
38,BP Bracewell (NZ),1978-1978,1,1.0,66.0,41.0,1.0,1/41,41.0,3.72,66.0,0.0,0.0,0.0
15,BP Julian (AUS),1993-1999,25,25.0,1146.0,997.0,22.0,3/40,45.31,5.21,52.0,0.0,0.0,0.0
41,BP Kruger (NL),2010-2011,5,5.0,184.0,131.0,3.0,3/21,43.66,4.27,61.3,0.0,0.0,0.0
17,BP Loots (NL),2010-2011,7,7.0,280.0,287.0,6.0,3/16,47.83,6.15,46.6,0.0,0.0,0.0
43,BP Nash (WI),2008-2009,9,6.0,294.0,224.0,5.0,3/56,44.8,4.57,58.8,0.0,0.0,0.0
39,BP Patel (INDIA),1974-1979,10,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
19,BP Patterson (WI),1986-1993,59,58.0,3050.0,2206.0,90.0,6/29,24.51,4.33,33.8,1.0,1.0,0.0
36,BR Blair (NZ),1982-1986,14,2.0,30.0,34.0,1.0,1/7,34.0,6.8,30.0,0.0,0.0,0.0
21,BR Dorey (AUS),2006-2006,4,4.0,162.0,146.0,2.0,1/12,73.0,5.4,81.0,0.0,0.0,0.0
4,BR Hartland (NZ),1992-1994,16,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
22,BR Taylor (NZ),1973-1973,2,2.0,114.0,62.0,4.0,3/25,15.5,3.26,28.5,0.0,0.0,0.0
41,BRM Taylor (ZIM),2004-2019,193,21.0,396.0,406.0,9.0,3/54,45.11,6.15,44.0,0.0,0.0,0.0
6,BS Bedi (INDIA),1974-1979,10,10.0,590.0,340.0,7.0,2/44,48.57,3.45,84.2,0.0,0.0,0.0
9,BS Browne (WI),1994-1994,4,4.0,180.0,156.0,2.0,2/50,78.0,5.2,90.0,0.0,0.0,0.0
8,BS Chandrasekhar (INDIA),1976-1976,1,1.0,56.0,36.0,3.0,3/36,12.0,3.85,18.6,0.0,0.0,0.0
24,BS Sandhu (INDIA),1982-1984,22,21.0,1110.0,763.0,16.0,3/27,47.68,4.12,69.3,0.0,0.0,0.0
9,BT Foakes (ENG),2019-2019,1,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
9,BTJ Wheal (SCOT),2016-2019,13,13.0,687.0,508.0,23.0,3/34,22.08,4.43,29.8,0.0,0.0,0.0
18,BV Vitori (ZIM),2011-2018,24,24.0,1193.0,1149.0,32.0,5/20,35.9,5.77,37.2,0.0,2.0,0.0
38,BW Hilfenhaus (AUS),2007-2012,25,25.0,1216.0,1075.0,29.0,5/33,37.06,5.3,41.9,0.0,1.0,0.0
17,BW Luckhurst (ENG),1975-1975,3,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
15,Babar Azam (PAK),2015-2019,74,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
15,Babar Hayat (HKG),2014-2018,22,1.0,6.0,9.0,0.0,-,0.0,9.0,0.0,0.0,0.0,0.0
31,Basil Hameed (UAE),2019-2019,3,1.0,12.0,10.0,1.0,1/10,10.0,5.0,12.0,0.0,0.0,0.0
32,Basit Ali (PAK),1993-1996,50,2.0,30.0,21.0,1.0,1/17,21.0,4.2,30.0,0.0,0.0,0.0
20,Bazid Khan (PAK),2004-2008,5,1.0,12.0,11.0,0.0,-,0.0,5.5,0.0,0.0,0.0,0.0
2,Bhupinder Singh snr (INDIA),1994-1994,2,2.0,102.0,78.0,3.0,3/34,26.0,4.58,34.0,0.0,0.0,0.0
1,Bilal Asif (PAK),2015-2015,3,3.0,132.0,96.0,5.0,5/25,19.2,4.36,26.4,0.0,1.0,0.0
25,Bilal Khan (OMAN),2019-2019,4,4.0,222.0,151.0,4.0,2/32,37.75,4.08,55.5,0.0,0.0,0.0
0,Bilawal Bhatti (PAK),2013-2015,10,10.0,409.0,439.0,6.0,3/37,73.16,6.44,68.1,0.0,0.0,0.0
17,C Carter (HKG),2015-2018,11,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
33,C Hemraj (WI),2018-2018,6,1.0,7.0,9.0,0.0,-,0.0,7.71,0.0,0.0,0.0,0.0
10,C Jonker (SA),2018-2018,2,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
41,C Kieswetter (ENG),2010-2013,46,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
21,C McAuslan (HKG),2017-2017,2,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
27,C Munro (NZ),2013-2019,57,25.0,552.0,481.0,7.0,2/10,68.71,5.22,78.8,0.0,0.0,0.0
17,C Overton (ENG),2018-2018,1,1.0,42.0,55.0,0.0,-,0.0,7.85,0.0,0.0,0.0,0.0
42,C Pringle (NZ),1990-1995,64,64.0,3314.0,2459.0,103.0,5/45,23.87,4.45,32.1,2.0,1.0,0.0
45,C Sharma (INDIA),1983-1994,65,63.0,2835.0,2336.0,67.0,3/22,34.86,4.94,42.3,0.0,0.0,0.0
8,C Viljoen (NAM),2019-2019,2,2.0,30.0,14.0,2.0,2/6,7.0,2.8,15.0,0.0,0.0,0.0
1,C White (ENG),1994-2003,51,50.0,2364.0,1726.0,65.0,5/21,26.55,4.38,36.3,1.0,1.0,0.0
22,C Zhuwao (ZIM),2008-2018,9,2.0,19.0,21.0,0.0,-,0.0,6.63,0.0,0.0,0.0,0.0
31,C de Grandhomme (NZ),2012-2019,38,38.0,1296.0,1046.0,24.0,3/26,43.58,4.84,54.0,0.0,0.0,0.0
21,CA Best (WI),1986-1992,24,2.0,19.0,12.0,0.0,-,0.0,3.78,0.0,0.0,0.0,0.0
41,CA Ingram (SA),2010-2013,31,1.0,6.0,17.0,0.0,-,0.0,17.0,0.0,0.0,0.0,0.0
20,CA Lynn (AUS),2017-2018,4,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
42,CA Marshall (CAN),1979-1979,2,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
16,CA Pujara (INDIA),2013-2014,5,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
37,CA Reid (USA),2004-2004,2,2.0,78.0,63.0,1.0,1/37,63.0,4.84,78.0,0.0,0.0,0.0
24,CA Soper (PNG),2016-2019,20,20.0,900.0,733.0,25.0,6/41,29.32,4.88,36.0,0.0,1.0,0.0
31,CA Walsh (WI),1985-2000,205,204.0,10822.0,6918.0,227.0,5/1,30.47,3.83,47.6,6.0,1.0,0.0
12,CA Young (IRE),2014-2017,13,12.0,657.0,563.0,27.0,5/46,20.85,5.14,24.3,0.0,1.0,0.0
39,CAH Stevenson (USA),2019-2019,4,4.0,186.0,149.0,9.0,3/22,16.55,4.8,20.6,0.0,0.0,0.0
34,CAK Rajitha (SL),2018-2019,9,9.0,353.0,379.0,9.0,2/17,42.11,6.44,39.2,0.0,0.0,0.0
41,CAK Walton (WI),2009-2017,9,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
16,CB Lambert (USA/WI),1990-2004,12,2.0,72.0,74.0,0.0,-,0.0,6.16,0.0,0.0,0.0,0.0
18,CB Mpofu (ZIM),2004-2019,83,82.0,3900.0,3513.0,91.0,6/52,38.6,5.4,42.8,2.0,1.0,0.0
44,CB Sole (SCOT),2016-2018,11,11.0,522.0,468.0,18.0,4/28,26.0,5.37,29.0,2.0,0.0,0.0
14,CB Wishart (ZIM),1996-2005,90,1.0,12.0,12.0,0.0,-,0.0,6.0,0.0,0.0,0.0,0.0
38,CBRLS Kumara (SL),2017-2019,13,13.0,544.0,623.0,13.0,2/26,47.92,6.87,41.8,0.0,0.0,0.0
39,CC Henry (CAN),1979-1979,2,2.0,90.0,53.0,2.0,2/27,26.5,3.53,45.0,0.0,0.0,0.0
47,CC Lewis (ENG),1990-1998,53,49.0,2625.0,1942.0,66.0,4/30,29.42,4.43,39.7,4.0,0.0,0.0
36,CD Collymore (WI),1999-2007,84,80.0,4074.0,2924.0,83.0,5/51,35.22,4.3,49.0,1.0,1.0,0.0
45,CD Cumming (NZ),2003-2009,13,1.0,18.0,17.0,0.0,-,0.0,5.66,0.0,0.0,0.0,0.0
21,CD McMillan (NZ),1997-2007,197,74.0,1879.0,1717.0,49.0,3/20,35.04,5.48,38.3,0.0,0.0,0.0
37,CD Wallace (SCOT),2012-2019,28,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0
16,CD de Lange (SCOT),2016-2017,13,12.0,546.0,371.0,16.0,5/60,23.18,4.07,34.1,0.0,1.0,0.0
